filename,folder,score
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7599733303700411
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7780864540504501
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.77753083675964
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7656406267363041
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7756417379708856
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7765307256361818
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7701966885209468
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7768640960106679
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7886431825758418
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7581953550394488
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.759528836537393
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7623069229914434
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7295255028336483
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7634181575730636
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.771530170018891
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7794199355483943
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.759195466162907
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7738637626402933
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7860873430381153
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7383042560284476
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7404156017335259
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7613068118679853
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7624180464496055
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7764196021780198
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7633070341149016
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7509723302589176
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7587509723302589
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7598622069118791
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7830870096677409
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7420824536059563
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7709745527280809
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7679742193577064
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.777419713301478
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7764196021780198
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7549727747527503
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7631959106567396
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7634181575730636
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7569729969996666
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7824202689187687
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.6986331814646072
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7609734414934992
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7685298366485165
