date,time,runtime,cache hitrate,GB processed,PDUs processed,base bps,Total Time in PCAPs,capfolder,source,poi,subnet,port,bitlength,rounding,muxBy,muxN,ecc,multipointer,oood,deskew,# MATCHES,MATCH CYCLES,BPS,BPS%,STEG BANDWIDTH,B ON WIRE,CAF,DISTANCE,Comment
2024-05-15,19:23:33,13:16:06.434965,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,clockhash,1,hamming,0,0,sha3,31.125.172,724,69166,0.000763,0,386847195,62250344,2.0,5,17,WAN, V8.2
2024-05-22,11:10:39,12:57:55.126678,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,iphash,2,none,0,0,sha3,31122500,724,69160,0.000763,0,386847195,62245000,2.0,5,17,WAN CAF=2 IPD mux2, V8.3
2024-05-15,20:07:04,13:59:36.990296,95.96%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,iphash,8,hamming,0,0,sha3,30.381.376,706,67514,0.000745,0,377358491,60762752,2.0,5,3,WAN, V8.2
2024-05-14,11:33:38,12:16:50.836029,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,baseipd,1,hamming,0,0,sha3,30.334.104,705,67408,0.000744,0,376647834,60668208,2.0,5,31,WAN, V8.1
2024-05-15,19:46:29,13:39:02.502166,99.99%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,iphash,4,hamming,0,0,sha3,30.237.536,703,67194,0.000741,0,375234522,60475072,2.0,5,33,WAN, V8.2
2024-05-13,22:41:10,0:37:41.589163,54.20%,2.31,5177087,206300,96342.567219,pcap-LAN-all,ISD,all,10.0.0.0/24,-,2,6,baseipd,1,hamming,0,0,sha3,970.711,22,20,0.000097,0,375234522,1941422,2.0,5,33,LAN, V8.1
2024-05-13,23:16:31,0:36:14.932356,71.23%,2.31,5177087,206300,96342.567219,pcap-LAN-all,ISD,all,10.0.0.0/24,-,2,6,clockhash,1,hamming,0,0,sha3,970.972,22,20,0.000097,0,375234522,1941944,2.0,5,33,LAN, V8.1
2024-05-13,23:16:45,0:36:05.173107,71.23%,2.31,5177087,206300,96342.567219,pcap-LAN-all,ISD,all,10.0.0.0/24,-,2,6,clockhash,4,hamming,0,0,sha3,970.972,22,20,0.000097,0,375234522,1941944,2.0,5,33,LAN, V8.1
2024-05-13,23:17:08,0:36:25.079964,71.23%,2.31,5177087,206300,96342.567219,pcap-LAN-all,ISD,all,10.0.0.0/24,-,2,6,clockhash,8,hamming,0,0,sha3,970.972,22,20,0.000097,0,375234522,1941944,2.0,5,33,LAN, V8.1
2024-05-15,19:40:10,13:32:43.237875,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,iphash,1,hamming,0,0,sha3,30.119.075,700,66931,0.000738,0,373831776,60238150,2.0,5,35,WAN, V8.2
