bitlength,rounding,poi,inputsource,subchanneling,subchanneling_bits,ecc,multihashing,CAF,STEG BANDWIDTH,DISTANCE
16,2,all,IPD,clockhash,4,hamming,0,16.0,,
16,2,all,IPD,clockhash,8,hamming,0,16.0,,
16,2,all,IPD,clockhash,2,hamming,2,8.0,,
16,2,all,IPD,clockhash,4,hamming,2,8.0,,
16,2,all,IPD,clockhash,8,hamming,2,8.0,,
16,2,all,IPD,clockhash,2,hamming,4,4.0,,
16,2,all,IPD,clockhash,4,hamming,4,4.0,,
116,2,all,IPD,clockhash,8,hamming,4,4.0,,
16,2,all,IPD,clockhash,2,hamming+,0,16.0,,
16,2,all,IPD,clockhash,4,hamming+,0,16.0,,
16,2,all,IPD,clockhash,8,hamming+,0,16.0,,
16,2,all,IPD,clockhash,2,hamming+,2,8.0,,
16,2,all,IPD,clockhash,4,hamming+,2,8.0,,
16,2,all,IPD,clockhash,8,hamming+,2,8.0,,
16,2,all,IPD,clockhash,2,hamming+,4,4.0,,
16,2,all,IPD,clockhash,4,hamming+,4,4.0,,
16,2,all,IPD,clockhash,8,hamming+,4,4.0,,
16,2,all,IPD,clockhash,2,inline-hamming+,0,16.0,,
16,2,all,IPD,clockhash,4,inline-hamming+,0,16.0,,
16,2,all,IPD,clockhash,8,inline-hamming+,0,16.0,,
16,2,all,IPD,clockhash,2,inline-hamming+,2,8.0,,
16,2,all,IPD,clockhash,4,inline-hamming+,2,8.0,,
16,2,all,IPD,clockhash,8,inline-hamming+,2,8.0,,
16,2,all,IPD,clockhash,2,inline-hamming+,4,4.0,,
16,2,all,IPD,clockhash,4,inline-hamming+,4,4.0,,
16,2,all,IPD,clockhash,8,inline-hamming+,4,4.0,,
16,2,all,ISD,none,0,none,0,16.0,,
16,2,all,ISD,none,0,none,2,8.0,,
16,2,all,ISD,none,0,none,4,4.0,,
16,2,all,ISD,none,0,hamming,0,16.0,,
16,2,all,ISD,none,0,hamming,2,8.0,,
16,2,all,ISD,none,0,hamming,4,4.0,,
16,2,all,ISD,none,0,hamming+,0,16.0,,
16,2,all,ISD,none,0,hamming+,2,8.0,,
16,2,all,ISD,none,0,hamming+,4,4.0,,
16,2,all,ISD,none,0,inline-hamming+,0,16.0,,
16,2,all,ISD,none,0,inline-hamming+,2,8.0,,
16,2,all,ISD,none,0,inline-hamming+,4,4.0,,
16,2,all,ICD,none,0,none,0,16.0,,
16,2,all,ICD,none,0,none,2,8.0,,
16,2,all,ICD,none,0,none,4,4.0,,
16,2,all,ICD,none,0,hamming,0,16.0,,
16,2,all,ICD,none,0,hamming,2,8.0,,
16,2,all,ICD,none,0,hamming,4,4.0,,
16,2,all,ICD,none,0,hamming+,0,16.0,,
16,2,all,ICD,none,0,hamming+,2,8.0,,
16,2,all,ICD,none,0,hamming+,4,4.0,,
16,2,all,ICD,none,0,inline-hamming+,0,16.0,,
16,2,all,ICD,none,0,inline-hamming+,2,8.0,,
16,2,all,ICD,none,0,inline-hamming+,4,4.0,,
16,2,all,ISPN,none,0,none,0,16.0,,
16,2,all,ISPN,none,0,none,2,8.0,,
16,2,all,ISPN,none,0,none,4,4.0,,
16,2,all,ISPN,none,0,hamming,0,16.0,,
16,2,all,ISPN,none,0,hamming,2,8.0,,
16,2,all,ISPN,none,0,hamming,4,4.0,,
16,2,all,ISPN,none,0,hamming+,0,16.0,,
16,2,all,ISPN,none,0,hamming+,2,8.0,,
16,2,all,ISPN,none,0,hamming+,4,4.0,,
16,2,all,ISPN,none,0,inline-hamming+,0,16.0,,
16,2,all,ISPN,none,0,inline-hamming+,2,8.0,,
16,2,all,ISPN,none,0,inline-hamming+,4,4.0,,
16,2,all,timestamp,none,0,none,0,16.0,,
16,2,all,timestamp,none,0,none,2,8.0,,
16,2,all,timestamp,none,0,none,4,4.0,,
16,2,all,timestamp,none,0,hamming,0,16.0,,
16,2,all,timestamp,none,0,hamming,2,8.0,,
16,2,all,timestamp,none,0,hamming,4,4.0,,
16,2,all,timestamp,none,0,hamming+,0,16.0,,
16,2,all,timestamp,none,0,hamming+,2,8.0,,
16,2,all,timestamp,none,0,hamming+,4,4.0,,
16,2,all,timestamp,none,0,inline-hamming+,0,16.0,,
16,2,all,timestamp,none,0,inline-hamming+,2,8.0,,
16,2,all,timestamp,none,0,inline-hamming+,4,4.0,,
16,2,broadcast_domain,IPD,none,0,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,none,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,none,0,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,none,0,inline-hamming+,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,2,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,none,2,8.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,2,none,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,4,none,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,8,none,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,2,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,2,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,4,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,baseipd,8,inline-hamming+,2,8.0,0.0,2610368.0
16,2,broadcast_domain,IPD,baseipd,2,inline-hamming+,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,4,inline-hamming+,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,baseipd,8,inline-hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,iphash,2,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,none,2,8.0,,
16,2,broadcast_domain,IPD,iphash,8,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,none,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,iphash,4,none,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,iphash,8,none,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,iphash,2,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,4,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,8,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,iphash,2,inline-hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,iphash,4,inline-hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,iphash,8,inline-hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,clockhash,2,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,none,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,none,0,16.0,0.0,2610368.0
16,2,broadcast_domain,IPD,clockhash,2,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,none,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,none,2,8.0,0.0,2610368.0
16,2,broadcast_domain,IPD,clockhash,2,none,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,clockhash,4,none,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,clockhash,8,none,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,clockhash,2,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,2,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,hamming,2,0.0,0.0,0.0
116,2,broadcast_domain,IPD,clockhash,2,hamming,4,4.0,,
16,2,broadcast_domain,IPD,clockhash,4,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,2,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,2,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,2,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,hamming+,4,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,IPD,clockhash,2,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,inline-hamming+,0,16.0,0.0,2610368.0
16,2,broadcast_domain,IPD,clockhash,2,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,4,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,IPD,clockhash,8,inline-hamming+,2,8.0,0.0,870122.67
16,2,broadcast_domain,IPD,clockhash,2,inline-hamming+,4,4.0,0.0,1305184.0
16,2,broadcast_domain,IPD,clockhash,4,inline-hamming+,4,4.0,0.0,870122.67
16,2,broadcast_domain,IPD,clockhash,8,inline-hamming+,4,4.0,0.0,870122.67
16,2,broadcast_domain,ISD,none,0,none,0,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,none,2,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,none,4,4.0,0.0,2610368.0
16,2,broadcast_domain,ISD,none,0,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,hamming+,2,8.0,0.0,2610368.0
16,2,broadcast_domain,ISD,none,0,hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,ISD,none,0,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,ISD,none,0,inline-hamming+,4,4.0,0.0,522073.6
16,2,broadcast_domain,ICD,none,0,none,0,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,none,2,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,none,4,4.0,0.0,652592.0
16,2,broadcast_domain,ICD,none,0,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,hamming+,2,8.0,0.0,2610368.0
16,2,broadcast_domain,ICD,none,0,hamming+,4,4.0,0.0,2610368.0
16,2,broadcast_domain,ICD,none,0,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,ICD,none,0,inline-hamming+,4,4.0,0.0,522073.6
16,2,broadcast_domain,ISPN,none,0,none,0,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,none,2,8.0,0.0,2610368.0
16,2,broadcast_domain,ISPN,none,0,none,4,4.0,0.0,870122.67
16,2,broadcast_domain,ISPN,none,0,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,hamming+,4,4.0,0.0,870122.67
16,2,broadcast_domain,ISPN,none,0,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,ISPN,none,0,inline-hamming+,2,8.0,0.0,2610368.0
16,2,broadcast_domain,ISPN,none,0,inline-hamming+,4,4.0,0.0,652592.0
16,2,broadcast_domain,timestamp,none,0,none,0,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,none,2,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,none,4,4.0,0.0,870122.67
16,2,broadcast_domain,timestamp,none,0,hamming,0,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,hamming,2,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,hamming,4,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,hamming+,2,8.0,0.0,2610368.0
16,2,broadcast_domain,timestamp,none,0,hamming+,4,4.0,0.0,870122.67
16,2,broadcast_domain,timestamp,none,0,inline-hamming+,0,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,inline-hamming+,2,0.0,0.0,0.0
16,2,broadcast_domain,timestamp,none,0,inline-hamming+,4,4.0,0.0,870122.67
16,4,all,IPD,none,0,none,0,16.0,,
16,4,all,IPD,none,0,none,2,8.0,,
16,4,all,IPD,none,0,none,4,4.0,,
16,4,all,IPD,none,0,hamming,0,16.0,,
16,4,all,IPD,none,0,hamming,2,8.0,,
16,4,all,IPD,none,0,hamming,4,4.0,,
16,4,all,IPD,none,0,hamming+,0,16.0,,
16,4,all,IPD,none,0,hamming+,2,8.0,,
16,4,all,IPD,none,0,hamming+,4,4.0,,
16,4,all,IPD,none,0,inline-hamming+,0,16.0,,
16,4,all,IPD,none,0,inline-hamming+,2,8.0,,
16,4,all,IPD,none,0,inline-hamming+,4,4.0,,
16,4,all,IPD,baseipd,2,none,0,16.0,,
16,4,all,IPD,baseipd,4,none,0,16.0,,
16,4,all,IPD,baseipd,8,none,0,16.0,,
16,4,all,IPD,baseipd,2,none,2,8.0,,
16,4,all,IPD,baseipd,4,none,2,8.0,,
16,4,all,IPD,baseipd,8,none,2,8.0,,
16,4,all,IPD,baseipd,2,none,4,4.0,,
16,4,all,IPD,baseipd,4,none,4,4.0,,
16,4,all,IPD,baseipd,8,none,4,4.0,,
16,4,all,IPD,baseipd,2,hamming,0,16.0,,
16,4,all,IPD,baseipd,4,hamming,0,16.0,,
16,4,all,IPD,baseipd,8,hamming,0,16.0,,
16,4,all,IPD,baseipd,2,hamming,2,8.0,,
16,4,all,IPD,baseipd,4,hamming,2,8.0,,
16,4,all,IPD,baseipd,8,hamming,2,8.0,,
16,4,all,IPD,baseipd,2,hamming,4,4.0,,
16,4,all,IPD,baseipd,4,hamming,4,4.0,,
16,4,all,IPD,baseipd,8,hamming,4,4.0,,
16,4,all,IPD,baseipd,2,hamming+,0,16.0,,
16,4,all,IPD,baseipd,4,hamming+,0,16.0,,
16,4,all,IPD,baseipd,8,hamming+,0,16.0,,
16,4,all,IPD,baseipd,2,hamming+,2,8.0,,
16,4,all,IPD,baseipd,4,hamming+,2,8.0,,
16,4,all,IPD,baseipd,8,hamming+,2,8.0,,
16,4,all,IPD,baseipd,2,hamming+,4,4.0,,
16,4,all,IPD,baseipd,4,hamming+,4,4.0,,
16,4,all,IPD,baseipd,8,hamming+,4,4.0,,
16,4,all,IPD,baseipd,2,inline-hamming+,0,16.0,,
16,4,all,IPD,baseipd,4,inline-hamming+,0,16.0,,
16,4,all,IPD,baseipd,8,inline-hamming+,0,16.0,,
16,4,all,IPD,baseipd,2,inline-hamming+,2,8.0,,
16,4,all,IPD,baseipd,4,inline-hamming+,2,8.0,,
16,4,all,IPD,baseipd,8,inline-hamming+,2,8.0,,
16,4,all,IPD,baseipd,2,inline-hamming+,4,4.0,,
16,4,all,IPD,baseipd,4,inline-hamming+,4,4.0,,
16,4,all,IPD,baseipd,8,inline-hamming+,4,4.0,,
16,4,all,IPD,iphash,2,none,0,16.0,,
16,4,all,IPD,iphash,4,none,0,16.0,,
16,4,all,IPD,iphash,8,none,0,16.0,,
16,4,all,IPD,iphash,2,none,2,8.0,,
16,4,all,IPD,iphash,4,none,2,8.0,,
16,4,all,IPD,iphash,8,none,2,8.0,,
16,4,all,IPD,iphash,2,none,4,4.0,,
16,4,all,IPD,iphash,4,none,4,4.0,,
16,4,all,IPD,iphash,8,none,4,4.0,,
16,4,all,IPD,iphash,2,hamming,0,16.0,,
16,4,all,IPD,iphash,4,hamming,0,16.0,,
16,4,all,IPD,iphash,8,hamming,0,16.0,,
16,4,all,IPD,iphash,2,hamming,2,8.0,,
16,4,all,IPD,iphash,4,hamming,2,8.0,,
16,4,all,IPD,iphash,8,hamming,2,8.0,,
16,4,all,IPD,iphash,2,hamming,4,4.0,,
16,4,all,IPD,iphash,4,hamming,4,4.0,,
16,4,all,IPD,iphash,8,hamming,4,4.0,,
16,4,all,IPD,iphash,2,hamming+,0,16.0,,
16,4,all,IPD,iphash,4,hamming+,0,16.0,,
16,4,all,IPD,iphash,8,hamming+,0,16.0,,
16,4,all,IPD,iphash,2,hamming+,2,8.0,,
16,4,all,IPD,iphash,4,hamming+,2,8.0,,
16,4,all,IPD,iphash,8,hamming+,2,8.0,,
16,4,all,IPD,iphash,2,hamming+,4,4.0,,
16,4,all,IPD,iphash,4,hamming+,4,4.0,,
16,4,all,IPD,iphash,8,hamming+,4,4.0,,
16,4,all,IPD,iphash,2,inline-hamming+,0,16.0,,
16,4,all,IPD,iphash,4,inline-hamming+,0,16.0,,
16,4,all,IPD,iphash,8,inline-hamming+,0,16.0,,
16,4,all,IPD,iphash,2,inline-hamming+,2,8.0,,
16,4,all,IPD,iphash,4,inline-hamming+,2,8.0,,
16,4,all,IPD,iphash,8,inline-hamming+,2,8.0,,
16,4,all,IPD,iphash,2,inline-hamming+,4,4.0,,
16,4,all,IPD,iphash,4,inline-hamming+,4,4.0,,
16,4,all,IPD,iphash,8,inline-hamming+,4,4.0,,
16,4,all,IPD,clockhash,2,none,0,16.0,,
16,4,all,IPD,clockhash,4,none,0,16.0,,
16,4,all,IPD,clockhash,8,none,0,16.0,,
16,4,all,IPD,clockhash,2,none,2,8.0,,
16,4,all,IPD,clockhash,4,none,2,8.0,,
16,4,all,IPD,clockhash,8,none,2,8.0,,
16,4,all,IPD,clockhash,2,none,4,4.0,,
16,4,all,IPD,clockhash,4,none,4,4.0,,
16,4,all,IPD,clockhash,8,none,4,4.0,,
16,4,all,IPD,clockhash,2,hamming,0,16.0,,
16,4,all,IPD,clockhash,4,hamming,0,16.0,,
16,4,all,IPD,clockhash,8,hamming,0,16.0,,
16,4,all,IPD,clockhash,2,hamming,2,8.0,,
16,4,all,IPD,clockhash,4,hamming,2,8.0,,
16,4,all,IPD,clockhash,8,hamming,2,8.0,,
16,4,all,IPD,clockhash,2,hamming,4,4.0,,
16,4,all,IPD,clockhash,4,hamming,4,4.0,,
16,4,all,IPD,clockhash,8,hamming,4,4.0,,
16,4,all,IPD,clockhash,2,hamming+,0,16.0,,
16,4,all,IPD,clockhash,4,hamming+,0,16.0,,
16,4,all,IPD,clockhash,8,hamming+,0,16.0,,
16,4,all,IPD,clockhash,2,hamming+,2,8.0,,
116,4,all,IPD,clockhash,4,hamming+,2,8.0,,
16,4,all,IPD,clockhash,8,hamming+,2,8.0,,
16,4,all,IPD,clockhash,2,hamming+,4,4.0,,
16,4,all,IPD,clockhash,4,hamming+,4,4.0,,
16,4,all,IPD,clockhash,8,hamming+,4,4.0,,
16,4,all,IPD,clockhash,2,inline-hamming+,0,16.0,,
16,4,all,IPD,clockhash,4,inline-hamming+,0,16.0,,
16,4,all,IPD,clockhash,8,inline-hamming+,0,16.0,,
16,4,all,IPD,clockhash,2,inline-hamming+,2,8.0,,
16,4,all,IPD,clockhash,4,inline-hamming+,2,8.0,,
16,4,all,IPD,clockhash,8,inline-hamming+,2,8.0,,
16,4,all,IPD,clockhash,2,inline-hamming+,4,4.0,,
16,4,all,IPD,clockhash,4,inline-hamming+,4,4.0,,
16,4,all,IPD,clockhash,8,inline-hamming+,4,4.0,,
16,4,all,ISD,none,0,none,0,16.0,,
16,4,all,ISD,none,0,none,2,8.0,,
16,4,all,ISD,none,0,none,4,4.0,,
16,4,all,ISD,none,0,hamming,0,16.0,,
16,4,all,ISD,none,0,hamming,2,8.0,,
16,4,all,ISD,none,0,hamming,4,4.0,,
16,4,all,ISD,none,0,hamming+,0,16.0,,
16,4,all,ISD,none,0,hamming+,2,8.0,,
16,4,all,ISD,none,0,hamming+,4,4.0,,
16,4,all,ISD,none,0,inline-hamming+,0,16.0,,
16,4,all,ISD,none,0,inline-hamming+,2,8.0,,
16,4,all,ISD,none,0,inline-hamming+,4,4.0,,
16,4,all,ICD,none,0,none,0,16.0,,
16,4,all,ICD,none,0,none,2,8.0,,
16,4,all,ICD,none,0,none,4,4.0,,
16,4,all,ICD,none,0,hamming,0,16.0,,
16,4,all,ICD,none,0,hamming,2,8.0,,
16,4,all,ICD,none,0,hamming,4,4.0,,
16,4,all,ICD,none,0,hamming+,0,16.0,,
16,4,all,ICD,none,0,hamming+,2,8.0,,
16,4,all,ICD,none,0,hamming+,4,4.0,,
16,4,all,ICD,none,0,inline-hamming+,0,16.0,,
16,4,all,ICD,none,0,inline-hamming+,2,8.0,,
16,4,all,ICD,none,0,inline-hamming+,4,4.0,,
16,4,all,ISPN,none,0,none,0,16.0,,
16,4,all,ISPN,none,0,none,2,8.0,,
16,4,all,ISPN,none,0,none,4,4.0,,
16,4,all,ISPN,none,0,hamming,0,16.0,,
16,4,all,ISPN,none,0,hamming,2,8.0,,
16,4,all,ISPN,none,0,hamming,4,4.0,,
16,4,all,ISPN,none,0,hamming+,0,16.0,,
16,4,all,ISPN,none,0,hamming+,2,8.0,,
16,4,all,ISPN,none,0,hamming+,4,4.0,,
16,4,all,ISPN,none,0,inline-hamming+,0,16.0,,
16,4,all,ISPN,none,0,inline-hamming+,2,8.0,,
16,4,all,ISPN,none,0,inline-hamming+,4,4.0,,
16,4,all,timestamp,none,0,none,0,16.0,,
16,4,all,timestamp,none,0,none,2,8.0,,
16,4,all,timestamp,none,0,none,4,4.0,,
16,4,all,timestamp,none,0,hamming,0,16.0,,
16,4,all,timestamp,none,0,hamming,2,8.0,,
16,4,all,timestamp,none,0,hamming,4,4.0,,
16,4,all,timestamp,none,0,hamming+,0,16.0,,
16,4,all,timestamp,none,0,hamming+,2,8.0,,
16,4,all,timestamp,none,0,hamming+,4,4.0,,
16,4,all,timestamp,none,0,inline-hamming+,0,16.0,,
16,4,all,timestamp,none,0,inline-hamming+,2,8.0,,
16,4,all,timestamp,none,0,inline-hamming+,4,4.0,,
16,4,broadcast_domain,IPD,none,0,none,0,0.0,0.0,0.0
16,4,broadcast_domain,IPD,none,0,none,2,0.0,0.0,0.0
16,4,broadcast_domain,IPD,none,0,none,4,0.0,0.0,0.0
